2015-09-05 16:48:55.115264	174215	angle	4.45	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-125	-483	mag	0	0	0
2015-09-05 16:48:56.114354	174265	angle	4.43	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7669	-128	-482	mag	0	0	0
2015-09-05 16:48:57.114749	174315	angle	4.44	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-129	-476	mag	0	0	0
2015-09-05 16:48:58.115109	174365	angle	4.43	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-125	-481	mag	0	0	0
2015-09-05 16:48:59.114276	174415	angle	4.42	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-134	-474	mag	0	0	0
2015-09-05 16:49:00.114675	174465	angle	4.41	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7680	-126	-475	mag	0	0	0
2015-09-05 16:49:01.115111	174515	angle	4.40	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7679	-132	-494	mag	0	0	0
2015-09-05 16:49:02.115463	174565	angle	4.40	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-133	-494	mag	0	0	0
2015-09-05 16:49:03.115795	174615	angle	4.39	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-120	-486	mag	0	0	0
2015-09-05 16:49:04.121263	174666	angle	4.38	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-129	-489	mag	0	0	0
2015-09-05 16:49:05.120304	174716	angle	4.37	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7668	-124	-477	mag	0	0	0
2015-09-05 16:49:06.120680	174766	angle	4.36	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-126	-493	mag	0	0	0
2015-09-05 16:49:07.121107	174816	angle	4.36	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-121	-491	mag	0	0	0
2015-09-05 16:49:08.121566	174866	angle	4.35	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7665	-125	-486	mag	0	0	0
2015-09-05 16:49:09.120492	174916	angle	4.34	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7667	-137	-477	mag	0	0	0
2015-09-05 16:49:10.120871	174966	angle	4.33	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7669	-127	-498	mag	0	0	0
2015-09-05 16:49:11.121250	175016	angle	4.33	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7665	-131	-493	mag	0	0	0
2015-09-05 16:49:12.121692	175066	angle	4.32	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7667	-123	-492	mag	0	0	0
2015-09-05 16:49:13.120747	175116	angle	4.31	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7664	-126	-483	mag	0	0	0
2015-09-05 16:49:14.121165	175166	angle	4.30	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-129	-498	mag	0	0	0
2015-09-05 16:49:15.120232	175216	angle	4.30	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7668	-128	-497	mag	0	0	0
2015-09-05 16:49:16.120572	175266	angle	4.30	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7669	-126	-500	mag	0	0	0
2015-09-05 16:49:17.128481	175317	angle	4.31	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7678	-121	-482	mag	0	0	0
2015-09-05 16:49:18.127615	175367	angle	4.31	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-132	-498	mag	0	0	0
2015-09-05 16:49:19.126757	175417	angle	4.29	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-123	-489	mag	0	0	0
2015-09-05 16:49:20.127113	175467	angle	4.28	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-132	-486	mag	0	0	0
2015-09-05 16:49:21.127479	175517	angle	4.29	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7663	-120	-495	mag	0	0	0
2015-09-05 16:49:22.126568	175567	angle	4.29	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7667	-125	-485	mag	0	0	0
