secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s,road_sign_label,road_sign_command,arg1,arg2,arg3
36.652,-0.706175,-6.05645,-0.631302,-6.3395,0,-255.62,0,1695,1601,1.62064,,,,,
36.68,-0.714884,-6.0135,-0.640964,-6.30179,0,-255.94,0,1693,1600,1.83345,,,,,
36.702,-0.722725,-5.97532,-0.649274,-6.26875,0,-256.31,0,1671,1599,1.7647,,,,,
36.722,-0.728925,-5.94176,-0.656787,-6.238,0,-256.69,0,1625,1599,1.82072,,,,,
36.74,-0.734267,-5.91049,-0.666361,-6.19769,0,-257.06,0,1543,1594,1.94805,,,,,
36.762,-0.741725,-5.86968,-0.673475,-6.16675,0,-257.44,0,1511,1592,1.82072,,,,,
36.78,-0.746662,-5.83826,-0.682508,-6.12621,0,-257.88,0,1493,1593,1.94805,,,,,
36.802,-0.75317,-5.79716,-0.689712,-6.09279,0,-258.31,0,1493,1592,1.7647,,,,,
36.822,-0.757903,-5.76322,-0.699024,-6.04732,0,-258.88,0,1491,1591,1.59663,,,,,
36.852,-0.763932,-5.71709,-0.705622,-6.0137,0,-259.38,0,1491,1584,1.7647,,,,,
36.872,-0.767647,-5.68292,-0.714971,-5.96307,0,-260.12,0,1493,1585,1.7647,,,,,
36.902,-0.772718,-5.63151,-0.720453,-5.93168,0,-260.5,0,1495,1584,1.63865,,,,,
36.922,-0.775999,-5.59974,-0.728538,-5.88332,0,-260.75,0,1495,1582,1.68067,,,,,
36.952,-0.782636,-5.55114,-0.733671,-5.85181,0,-261.12,0,1497,1578,1.63865,,,,,
36.972,-0.785623,-5.51929,-0.740834,-5.8056,0,-261.31,0,1520,1576,1.65169,,,,,
37.001,-0.791683,-5.47291,-0.745636,-5.77396,0,-261.88,0,1543,1576,1.56062,,,,,
37.022,-0.793172,-5.44078,-0.751529,-5.73254,0,-262.25,0,1591,1577,1.42857,,,,,
37.052,-0.796913,-5.39906,-0.757097,-5.69107,0,-262.69,0,1639,1574,1.53061,,,,,
37.08,-0.799918,-5.35726,-0.761291,-5.65932,0,-262.62,0,1639,1572,1.56062,,,,,
37.101,-0.80452,-5.32556,-0.766638,-5.61772,0,-263.0,0,1639,1569,1.47783,,,,,
37.13,-0.807653,-5.28368,-0.770669,-5.58582,0,-262.88,0,1638,1560,1.48968,,,,,
37.152,-0.812384,-5.25186,-0.774683,-5.55382,0,-263.06,0,1641,1558,1.63865,,,,,
37.172,-0.815349,-5.21974,-0.779417,-5.51438,0,-263.44,0,1659,1554,1.3909,,,,,
37.201,-0.817865,-5.18004,-0.784266,-5.4724,0,-263.62,0,1659,1550,1.47783,,,,,
37.23,-0.821664,-5.13793,-0.789167,-5.43027,0,-263.44,0,1658,1538,1.33928,,,,,
37.262,-0.827615,-5.09592,-0.793752,-5.39032,0,-263.62,0,1658,1520,1.44057,,,,,
37.29,-0.83115,-5.05586,-0.797076,-5.36037,0,-263.81,0,1659,1500,1.37509,,,,,
37.312,-0.833364,-5.02578,-0.801277,-5.32083,0,-264.06,0,1658,1490,1.44057,,,,,
37.34,-0.836106,-4.98609,-0.805828,-5.2765,0,-264.19,0,1658,1486,1.41806,,,,,
37.372,-0.839897,-4.94168,-0.810114,-5.2348,0,-263.75,0,1654,1480,1.47783,,,,,
37.401,-0.846754,-4.90025,-0.81434,-5.19574,0,-263.69,0,1647,1468,1.3909,,,,,
37.43,-0.851329,-4.86123,-0.819125,-5.15209,0,-263.56,0,1640,1456,1.41806,,,,,
37.462,-0.856874,-4.81766,-0.822891,-5.11836,0,-263.56,0,1643,1443,1.2605,,,,,
37.49,-0.860639,-4.78393,-0.827489,-5.07753,0,-263.31,0,1642,1440,1.33928,,,,,
37.522,-0.866696,-4.74327,-0.832003,-5.03917,0,-262.94,0,1645,1438,1.3909,,,,,
37.551,-0.873368,-4.70517,-0.836753,-5.00093,0,-262.5,0,1653,1428,1.3909,,,,,
37.58,-0.880682,-4.66726,-0.842245,-4.96046,0,-261.81,0,1653,1420,1.33928,,,,,
37.612,-0.890188,-4.62734,-0.84739,-4.92498,0,-260.81,0,1652,1401,1.35054,,,,,
37.64,-0.90114,-4.59275,-0.854246,-4.8828,0,-260.19,0,1652,1388,1.41806,,,,,
37.672,-0.911588,-4.55117,-0.859954,-4.85018,0,-259.56,0,1655,1383,1.2605,,,,,
37.7,-0.920938,-4.5192,-0.865989,-4.81766,0,-258.81,0,1653,1378,1.17647,,,,,
37.73,-0.931301,-4.48751,-0.873968,-4.77836,0,-257.62,0,1653,1379,1.33928,,,,,
37.762,-0.946123,-4.44963,-0.881643,-4.7438,0,-256.69,0,1659,1378,1.35054,,,,,
37.79,-0.959123,-4.41629,-0.890452,-4.70711,0,-255.88,0,1681,1378,1.30116,,,,,
37.821,-0.972555,-4.38073,-0.899242,-4.67283,0,-254.88,0,1683,1381,1.2605,,,,,
37.851,-0.987028,-4.34793,-0.909781,-4.63411,0,-254.0,0,1682,1381,1.47783,,,,,
37.88,-1.00255,-4.31059,-0.920944,-4.59557,0,-253.12,0,1683,1380,1.38248,,,,,
37.911,-1.01867,-4.27352,-0.931294,-4.56171,0,-252.62,0,1681,1380,1.30397,,,,,
37.94,-1.03182,-4.24052,-0.944064,-4.52119,0,-251.81,0,1680,1381,1.46381,,,,,
37.971,-1.04912,-4.20146,-0.955922,-4.48536,0,-251.19,0,1677,1381,1.3909,,,,,
38.0,-1.06444,-4.16678,-0.966562,-4.4541,0,-250.44,0,1667,1381,1.68067,,,,,
38.021,-1.07924,-4.13697,-0.980918,-4.41415,0,-249.5,0,1578,1378,1.5126,,,,,
38.051,-1.09878,-4.09891,-0.995895,-4.37449,0,-248.56,0,1551,1375,1.56476,,,,,
38.08,-1.11891,-4.06123,-1.00707,-4.34604,0,-247.88,0,1551,1371,1.56062,,,,,
38.101,-1.1338,-4.03426,-1.02312,-4.30704,0,-246.81,0,1553,1352,1.56476,,,,,
38.13,-1.15564,-3.99768,-1.03884,-4.27067,0,-245.88,0,1553,1350,1.38248,,,,,
38.161,-1.17637,-3.9635,-1.05419,-4.23669,0,-244.88,0,1553,1350,1.3909,,,,,
38.19,-1.19706,-3.93197,-1.07213,-4.1988,0,-243.81,0,1611,1349,1.46381,,,,,
38.221,-1.22067,-3.8968,-1.08979,-4.1634,0,-242.62,0,1638,1347,1.42857,,,,,
38.251,-1.24456,-3.86455,-1.10706,-4.13043,0,-241.44,0,1636,1346,1.3909,,,,,
38.28,-1.26796,-3.83483,-1.12156,-4.10391,0,-240.69,0,1638,1347,1.56062,,,,,
38.301,-1.28631,-3.81045,-1.13992,-4.07154,0,-239.62,0,1657,1346,1.3909,,,,,
38.33,-1.31013,-3.7812,-1.16129,-4.03556,0,-238.31,0,1666,1346,1.46381,,,,,
38.361,-1.33809,-3.74919,-1.17978,-4.00597,0,-237.19,0,1667,1347,1.30397,,,,,
38.39,-1.36214,-3.7231,-1.20011,-3.97481,0,-236.0,0,1666,1344,1.34453,,,,,
38.42,-1.3883,-3.69579,-1.22236,-3.94224,0,-234.75,0,1667,1340,1.42857,,,,,
38.45,-1.4166,-3.6674,-1.24388,-3.91211,0,-233.62,0,1676,1336,1.34453,,,,,
38.48,-1.4435,-3.64115,-1.26854,-3.879,0,-232.5,0,1682,1330,1.5126,,,,,
38.51,-1.47342,-3.61199,-1.29379,-3.84651,0,-231.25,0,1682,1331,1.5126,,,,,
38.54,-1.50445,-3.58404,-1.31245,-3.8234,0,-230.38,0,1683,1331,1.63865,,,,,
38.56,-1.52707,-3.56416,-1.33146,-3.80055,0,-229.56,0,1680,1330,1.63865,,,,,
38.58,-1.54976,-3.5444,-1.35818,-3.76932,0,-228.75,0,1661,1330,1.5126,,,,,
38.61,-1.58008,-3.51628,-1.38551,-3.73859,0,-227.38,0,1593,1331,1.5126,,,,,
38.64,-1.6134,-3.49094,-1.4057,-3.71678,0,-226.5,0,1533,1329,1.63865,,,,,
38.66,-1.63737,-3.47266,-1.42616,-3.69539,0,-225.5,0,1523,1327,1.63865,,,,,
38.68,-1.66205,-3.45535,-1.45486,-3.66665,0,-224.06,0,1523,1318,1.5126,,,,,
38.71,-1.69671,-3.43261,-1.47747,-3.64498,0,-223.19,0,1523,1316,1.7647,,,,,
38.73,-1.72284,-3.41464,-1.50865,-3.61627,0,-221.62,0,1529,1316,1.59663,,,,,
38.76,-1.76024,-3.39273,-1.54056,-3.5884,0,-220.19,0,1572,1316,1.59663,,,,,
38.79,-1.79765,-3.37122,-1.56977,-3.56417,0,-218.81,0,1650,1315,1.42857,,,,,
38.82,-1.83201,-3.35324,-1.59946,-3.54079,0,-217.31,0,1658,1312,1.42857,,,,,
38.85,-1.86714,-3.3368,-1.6314,-3.51694,0,-215.81,0,1658,1312,1.5126,,,,,
38.88,-1.90433,-3.32003,-1.66385,-3.49403,0,-214.38,0,1659,1304,1.5126,,,,,
38.91,-1.94161,-3.30399,-1.69641,-3.47227,0,-212.94,0,1681,1300,1.5126,,,,,
38.94,-1.97886,-3.28926,-1.73131,-3.45021,0,-211.5,0,1681,1301,1.59663,,,,,
38.97,-2.01827,-3.27437,-1.76683,-3.42901,0,-209.88,0,1680,1302,1.59663,,,,,
39.0,-2.05864,-3.26135,-1.80105,-3.40987,0,-208.38,0,1671,1304,1.5126,,,,,
39.03,-2.09715,-3.2499,-1.83785,-3.39061,0,-206.75,0,1618,1307,1.59663,,,,,
39.06,-2.13838,-3.23913,-1.87549,-3.37223,0,-205.12,0,1537,1311,1.59663,,,,,
39.09,-2.18021,-3.22936,-1.90365,-3.35934,0,-204.0,0,1508,1314,1.7647,,,,,
39.11,-2.2111,-3.22245,-1.94253,-3.34268,0,-202.31,0,1509,1317,1.59663,,,,,
39.14,-2.25389,-3.21492,-1.98425,-3.32619,0,-200.75,0,1507,1326,1.68067,,,,,
39.17,-2.29897,-3.20695,-2.01213,-3.31591,0,-199.56,0,1509,1333,1.63865,,,,,
39.19,-2.32926,-3.20323,-2.05157,-3.30242,0,-198.06,0,1509,1355,1.5126,,,,,
39.22,-2.37154,-3.19809,-2.08726,-3.29122,0,-196.5,0,1511,1368,1.34453,,,,,
39.25,-2.40996,-3.19564,-2.11666,-3.28274,0,-195.5,0,1513,1380,1.63865,,,,,
39.27,-2.44097,-3.1928,-2.15561,-3.27236,0,-194.12,0,1525,1414,1.42857,,,,,
39.3,-2.48199,-3.19026,-2.19747,-3.26228,0,-192.81,0,1561,1420,1.5126,,,,,
39.33,-2.52564,-3.18766,-2.23728,-3.25364,0,-191.62,0,1593,1422,1.42857,,,,,
39.36,-2.56693,-3.18585,-2.27735,-3.24571,0,-190.69,0,1615,1452,1.42857,,,,,
39.39,-2.60806,-3.18328,-2.31837,-3.23824,0,-189.81,0,1615,1490,1.42857,,,,,
39.42,-2.65,-3.1809,-2.35748,-3.23167,0,-189.19,0,1615,1492,1.34453,,,,,
39.45,-2.68972,-3.17792,-2.39424,-3.2259,0,-188.5,0,1611,1496,1.2605,,,,,
39.48,-2.72709,-3.17616,-2.4312,-3.22037,0,-188.38,0,1561,1512,1.2605,,,,,
39.51,-2.76416,-3.17133,-2.47105,-3.2146,0,-188.12,0,1525,1528,1.34453,,,,,
39.54,-2.80423,-3.16706,-2.50837,-3.20932,0,-187.88,0,1529,1528,1.2605,,,,,
39.57,-2.84174,-3.16318,-2.54821,-3.20384,0,-187.75,0,1547,1529,1.34453,,,,,
39.6,-2.88168,-3.15846,-2.58806,-3.19848,0,-187.56,0,1579,1529,1.34453,,,,,
39.63,-2.92169,-3.1542,-2.62294,-3.19388,0,-187.44,0,1641,1527,1.17647,,,,,
39.66,-2.95666,-3.1503,-2.66037,-3.189,0,-187.44,0,1671,1525,1.2605,,,,,
39.69,-2.99409,-3.14542,-2.69531,-3.18444,0,-187.56,0,1676,1516,1.17647,,,,,
39.72,-3.02894,-3.14016,-2.73258,-3.17949,0,-187.5,0,1677,1506,1.2605,,,,,
39.75,-3.06625,-3.13556,-2.7696,-3.17465,0,-187.5,0,1676,1490,1.2605,,,,,
39.78,-3.10327,-3.13072,-2.80891,-3.16955,0,-187.31,0,1676,1488,1.34453,,,,,
39.81,-3.14272,-3.12673,-2.84818,-3.16457,0,-187.31,0,1676,1488,1.34453,,,,,
39.84,-3.18199,-3.12175,-2.89236,-3.15895,0,-187.25,0,1677,1489,1.5126,,,,,
39.87,-3.22622,-3.11648,-2.93408,-3.1537,0,-187.19,0,1677,1477,1.42857,,,,,
39.9,-3.26798,-3.11158,-2.97773,-3.1483,0,-187.06,0,1677,1450,1.5126,,,,,
39.93,-3.31173,-3.10694,-3.01853,-3.14329,0,-187.06,0,1677,1422,1.42857,,,,,
39.96,-3.35253,-3.10193,-3.06116,-3.13815,0,-186.94,0,1677,1397,1.5126,,,,,
39.99,-3.39524,-3.09748,-3.09184,-3.13453,0,-186.75,0,1675,1397,1.63865,,,,,
40.01,-3.42605,-3.09497,-3.12254,-3.13105,0,-186.38,0,1665,1397,1.63865,,,,,
40.03,-3.457,-3.09365,-3.15327,-3.12776,0,-185.94,0,1597,1398,1.63865,,,,,
40.05,-3.48801,-3.09293,-3.18641,-3.1245,0,-185.38,0,1565,1398,1.7647,,,,,
40.07,-3.52148,-3.09294,-3.21958,-3.1216,0,-184.88,0,1507,1399,1.7647,,,,,
40.09,-3.55491,-3.09297,-3.25042,-3.11916,0,-184.19,0,1497,1399,1.63865,,,,,
40.11,-3.58607,-3.09457,-3.28128,-3.11707,0,-183.56,0,1495,1398,1.63865,,,,,
40.13,-3.61718,-3.09618,-3.32403,-3.11471,0,-182.69,0,1493,1398,1.5126,,,,,
40.16,-3.66021,-3.09891,-3.35731,-3.11333,0,-182.12,0,1493,1399,1.7647,,,,,
40.18,-3.69363,-3.10088,-3.38824,-3.11234,0,-181.56,0,1493,1398,1.63865,,,,,
40.2,-3.72466,-3.10318,-3.41916,-3.11169,0,-180.94,0,1493,1401,1.63865,,,,,
40.22,-3.75567,-3.10617,-3.46212,-3.11134,0,-180.0,0,1497,1415,1.5126,,,,,
40.25,-3.79867,-3.11134,-3.49569,-3.11151,0,-179.5,0,1515,1447,1.7647,,,,,
40.27,-3.83223,-3.11445,-3.52724,-3.11197,0,-178.88,0,1535,1461,1.63865,,,,,
40.29,-3.86373,-3.11855,-3.55908,-3.11276,0,-178.19,0,1595,1487,1.63865,,,,,
40.31,-3.89546,-3.12339,-3.60361,-3.11444,0,-177.38,0,1619,1492,1.5126,,,,,
40.34,-3.93981,-3.12983,-3.64327,-3.11647,0,-176.69,0,1677,1497,1.34453,,,,,
40.37,-3.97926,-3.1359,-3.68799,-3.11919,0,-176.25,0,1679,1500,1.5126,,,,,
40.4,-4.02382,-3.1412,-3.73276,-3.12225,0,-175.94,0,1679,1500,1.5126,,,,,
40.43,-4.06847,-3.14608,-3.77751,-3.12551,0,-175.69,0,1677,1498,1.5126,,,,,
40.46,-4.11311,-3.1508,-3.80979,-3.12799,0,-175.56,0,1677,1496,1.63865,,,,,
40.48,-4.14533,-3.15404,-3.84202,-3.13055,0,-175.44,0,1675,1496,1.63865,,,,,
40.5,-4.17751,-3.15731,-3.88661,-3.13419,0,-175.12,0,1669,1493,1.5126,,,,,
40.53,-4.22194,-3.16282,-3.91876,-3.13699,0,-175.0,0,1659,1493,1.63865,,,,,
40.55,-4.25403,-3.16632,-3.96323,-3.14098,0,-174.69,0,1636,1491,1.5126,,,,,
40.58,-4.29833,-3.17213,-3.99531,-3.14403,0,-174.62,0,1621,1491,1.63865,,,,,
40.6,-4.33038,-3.17559,-4.02739,-3.14713,0,-174.44,0,1621,1491,1.63865,,,,,
40.62,-4.36235,-3.17973,-4.05945,-3.15032,0,-174.19,0,1621,1492,1.63865,,,,,
40.64,-4.39428,-3.18438,-4.09154,-3.15363,0,-174.0,0,1621,1492,1.63865,,,,,
40.66,-4.42625,-3.18881,-4.12362,-3.15705,0,-173.88,0,1621,1493,1.63865,,,,,
40.68,-4.45825,-3.19293,-4.15818,-3.16078,0,-173.94,0,1619,1495,1.7647,,,,,
40.7,-4.49285,-3.19631,-4.20514,-3.16593,0,-173.62,0,1561,1498,1.59663,,,,,
40.73,-4.53961,-3.20333,-4.24973,-3.17104,0,-173.31,0,1527,1507,1.5126,,,,,
40.76,-4.58399,-3.21025,-4.27955,-3.17458,0,-173.19,0,1529,1506,1.5126,,,,,
40.78,-4.61373,-3.21449,-4.31187,-3.17849,0,-173.0,0,1535,1511,1.63865,,,,,
40.8,-4.64591,-3.21951,-4.34178,-3.18219,0,-172.75,0,1621,1523,1.5126,,,,,
40.82,-4.67564,-3.22466,-4.37428,-3.1863,0,-172.81,0,1653,1537,1.63865,,,,,
40.84,-4.70818,-3.22842,-4.40647,-3.19044,0,-172.56,0,1675,1558,1.63865,,,,,
40.86,-4.74019,-3.23402,-4.43839,-3.19459,0,-172.38,0,1677,1573,1.63865,,,,,
40.88,-4.77197,-3.23922,-4.48476,-3.20077,0,-172.25,0,1676,1576,1.59663,,,,,
40.91,-4.81823,-3.24615,-4.51644,-3.20505,0,-172.06,0,1679,1579,1.63865,,,,,
40.93,-4.84977,-3.25154,-4.56026,-3.21108,0,-172.12,0,1679,1578,1.5126,,,,,
40.96,-4.89363,-3.25722,-4.60407,-3.21703,0,-172.25,0,1679,1582,1.5126,,,,,
40.99,-4.93754,-3.26241,-4.63569,-3.22123,0,-172.56,0,1677,1582,1.63865,,,,,
41.01,-4.9694,-3.26481,-4.66732,-3.22527,0,-172.81,0,1677,1582,1.63865,,,,,
41.03,-5.00122,-3.26739,-4.69895,-3.22921,0,-173.0,0,1675,1582,1.63865,,,,,
41.05,-5.03299,-3.27022,-4.73303,-3.23331,0,-173.25,0,1674,1582,1.7647,,,,,
41.07,-5.06725,-3.27287,-4.7647,-3.23695,0,-173.44,0,1675,1584,1.63865,,,,,
41.09,-5.09904,-3.2754,-4.79635,-3.24049,0,-173.75,0,1673,1585,1.63865,,,,,
41.11,-5.1309,-3.27713,-4.83045,-3.24411,0,-174.0,0,1654,1585,1.7647,,,,,
41.13,-5.16516,-3.27929,-4.86456,-3.24764,0,-174.19,0,1631,1584,1.7647,,,,,
41.15,-5.19938,-3.28171,-4.90843,-3.25197,0,-174.5,0,1543,1587,1.5126,,,,,
41.18,-5.24343,-3.28422,-4.94251,-3.25518,0,-174.69,0,1501,1595,1.7647,,,,,
41.2,-5.27761,-3.28633,-4.97647,-3.25817,0,-175.0,0,1499,1597,1.7647,,,,,
41.22,-5.31174,-3.2875,-5.008,-3.26083,0,-175.19,0,1503,1599,1.63865,,,,,
41.24,-5.34336,-3.28905,-5.04191,-3.2636,0,-175.38,0,1505,1600,1.7647,,,,,
41.26,-5.37737,-3.29071,-5.07574,-3.26622,0,-175.69,0,1539,1619,1.7647,,,,,
41.28,-5.41134,-3.29151,-5.10688,-3.26842,0,-176.12,0,1557,1626,1.63865,,,,,
41.3,-5.44266,-3.2912,-5.13789,-3.27038,0,-176.44,0,1609,1646,1.63865,,,,,
41.32,-5.47379,-3.29128,-5.16865,-3.27214,0,-176.75,0,1637,1655,1.63865,,,,,
41.34,-5.50466,-3.29122,-5.21088,-3.27426,0,-177.31,0,1682,1667,1.5126,,,,,
41.37,-5.54706,-3.29005,-5.25289,-3.27589,0,-178.12,0,1733,1675,1.5126,,,,,
41.4,-5.58926,-3.28693,-5.28313,-3.27666,0,-178.75,0,1735,1678,1.63865,,,,,
41.42,-5.6196,-3.28401,-5.31335,-3.27713,0,-179.31,0,1734,1681,1.63865,,,,,
41.44,-5.64987,-3.28119,-5.34586,-3.27729,0,-180.06,0,1735,1680,1.7647,,,,,
41.46,-5.68241,-3.27693,-5.37834,-3.27698,0,-180.75,0,1733,1684,1.7647,,,,,
41.48,-5.71486,-3.27257,-5.41538,-3.27621,0,-181.44,0,1700,1688,2.0168,,,,,
41.5,-5.75183,-3.26775,-5.45003,-3.27504,0,-182.19,0,1619,1691,1.89075,,,,,
41.52,-5.78634,-3.26218,-5.48461,-3.27341,0,-183.0,0,1527,1690,1.89075,,,,,
41.54,-5.8207,-3.2558,-5.51919,-3.2713,0,-183.81,0,1503,1691,1.89075,,,,,
41.56,-5.855,-3.24894,-5.55604,-3.26848,0,-184.69,0,1495,1691,1.92076,,,,,
41.581,-5.89146,-3.24096,-5.59054,-3.26535,0,-185.62,0,1492,1688,1.99026,,,,,
41.6,-5.92548,-3.23239,-5.62738,-3.26138,0,-186.5,0,1493,1684,2.0168,,,,,
41.62,-5.96176,-3.22328,-5.66191,-3.25713,0,-187.56,0,1493,1682,1.89075,,,,,
41.64,-5.99554,-3.21285,-5.69874,-3.25189,0,-188.62,0,1493,1680,2.0168,,,,,
41.66,-6.03149,-3.20145,-5.7332,-3.24631,0,-189.56,0,1495,1677,1.80071,,,,,
41.681,-6.06507,-3.19042,-5.76533,-3.24061,0,-190.56,0,1499,1675,1.85758,,,,,
41.7,-6.09618,-3.17893,-5.79742,-3.23437,0,-191.56,0,1541,1674,1.7647,,,,,
41.72,-6.12714,-3.16692,-5.83168,-3.22706,0,-192.62,0,1556,1674,1.89075,,,,,
41.74,-6.1601,-3.15353,-5.86581,-3.21909,0,-193.62,0,1579,1675,1.89075,,,,,
41.76,-6.19289,-3.13984,-5.89979,-3.21056,0,-194.56,0,1596,1674,1.80071,,,,,
41.781,-6.22553,-3.12595,-5.93136,-3.2021,0,-195.5,0,1645,1680,1.85758,,,,,
41.8,-6.25567,-3.11216,-5.96494,-3.19245,0,-196.62,0,1652,1680,1.89075,,,,,
41.82,-6.28743,-3.09619,-5.99607,-3.1829,0,-197.62,0,1655,1688,1.7647,,,,,
41.84,-6.31684,-3.08102,-6.02907,-3.17213,0,-198.56,0,1655,1695,1.89075,,,,,
41.86,-6.34811,-3.06501,-6.05956,-3.16161,0,-199.56,0,1683,1708,1.68067,,,,,
41.881,-6.37669,-3.04893,-6.08752,-3.15141,0,-200.5,0,1684,1714,1.72489,,,,,
41.9,-6.40275,-3.03354,-6.11728,-3.13995,0,-201.56,0,1693,1720,1.7647,,,,,
41.92,-6.43028,-3.01628,-6.14677,-3.12804,0,-202.5,0,1693,1720,1.7647,,,,,
41.94,-6.4577,-2.99925,-6.18025,-3.11384,0,-203.44,0,1685,1718,1.92076,,,,,
41.961,-6.48903,-2.97997,-6.20938,-3.10093,0,-204.5,0,1661,1714,1.7647,,,,,
41.981,-6.51563,-2.96137,-6.23838,-3.08741,0,-205.56,0,1601,1709,1.85758,,,,,
42.0,-6.542,-2.94221,-6.27137,-3.07131,0,-206.56,0,1500,1698,1.92076,,,,,
42.021,-6.5724,-2.92083,-6.30016,-3.05663,0,-207.75,0,1495,1694,1.85758,,,,,
42.04,-6.598,-2.89993,-6.32876,-3.0413,0,-208.88,0,1493,1677,1.68067,,,,,
42.061,-6.62346,-2.87876,-6.35737,-3.02528,0,-209.94,0,1493,1668,1.7647,,,,,
42.081,-6.649,-2.85731,-6.38383,-3.0098,0,-210.94,0,1491,1643,1.72489,,,,,
42.1,-6.67249,-2.83677,-6.41446,-2.9912,0,-212.0,0,1491,1632,1.80071,,,,,
42.121,-6.69987,-2.81285,-6.44288,-2.97319,0,-213.12,0,1491,1613,1.85758,,,,,
42.14,-6.72475,-2.78931,-6.47116,-2.95452,0,-214.0,0,1491,1597,1.68067,,,,,
42.161,-6.75018,-2.76632,-6.49947,-2.93521,0,-214.88,0,1491,1577,1.7647,,,,,
42.181,-6.77556,-2.74275,-6.52767,-2.91535,0,-215.88,0,1491,1567,1.85758,,,,,
42.2,-6.80035,-2.7181,-6.55571,-2.89495,0,-216.62,0,1492,1558,1.68067,,,,,
42.221,-6.82582,-2.6942,-6.58156,-2.87562,0,-217.19,0,1493,1554,1.72489,,,,,
42.24,-6.84967,-2.67219,-6.60731,-2.856,0,-217.62,0,1493,1548,1.56062,,,,,
42.261,-6.87389,-2.65056,-6.63492,-2.83462,0,-218.0,0,1493,1546,1.7647,,,,,
42.281,-6.90013,-2.62741,-6.66047,-2.81455,0,-218.12,0,1495,1539,1.72489,,,,,
42.3,-6.92524,-2.60679,-6.68801,-2.79286,0,-218.44,0,1495,1537,1.68067,,,,,
42.321,-6.95162,-2.58363,-6.71352,-2.77259,0,-218.62,0,1494,1536,1.72489,,,,,
42.34,-6.97647,-2.56253,-6.7409,-2.75068,0,-218.81,0,1495,1541,1.68067,,,,,
42.361,-7.00315,-2.53975,-6.76814,-2.72872,0,-219.0,0,1495,1548,1.7647,,,,,
42.381,-7.02969,-2.51692,-6.80495,-2.69888,0,-219.12,0,1495,1555,1.59663,,,,,
42.411,-7.06605,-2.48654,-6.83003,-2.67848,0,-219.12,0,1497,1562,1.63865,,,,,
42.431,-7.09113,-2.46613,-6.86455,-2.65039,0,-219.12,0,1531,1578,1.5126,,,,,
42.461,-7.12565,-2.43804,-6.89878,-2.62248,0,-219.19,0,1575,1599,1.56476,,,,,
42.49,-7.15962,-2.40982,-6.93471,-2.59326,0,-219.12,0,1581,1604,1.54513,,,,,
42.521,-7.19581,-2.38091,-6.96671,-2.56722,0,-219.25,0,1583,1621,1.47783,,,,,
42.55,-7.22734,-2.35429,-6.99283,-2.54582,0,-219.5,0,1649,1633,1.68067,,,,,
42.571,-7.25252,-2.33174,-7.02225,-2.52142,0,-219.81,0,1711,1650,1.3909,,,,,
42.6,-7.28077,-2.30594,-7.04588,-2.50163,0,-220.19,0,1713,1654,1.56062,,,,,
42.621,-7.30298,-2.28445,-7.07469,-2.47715,0,-220.5,0,1713,1663,1.3909,,,,,
42.65,-7.33061,-2.25858,-7.10674,-2.44948,0,-221.19,0,1709,1673,1.46381,,,,,
42.681,-7.36,-2.22784,-7.13995,-2.42005,0,-222.0,0,1707,1680,1.59663,,,,,
42.711,-7.39006,-2.19485,-7.16416,-2.39811,0,-222.62,0,1707,1680,1.7647,,,,,
42.731,-7.41182,-2.17022,-7.19831,-2.36628,0,-223.62,0,1705,1679,1.68067,,,,,
42.761,-7.44195,-2.1341,-7.2236,-2.34203,0,-224.31,0,1671,1679,1.89075,,,,,
42.781,-7.46442,-2.10693,-7.24522,-2.32074,0,-225.12,0,1628,1679,1.72489,,,,,
42.8,-7.4827,-2.08226,-7.27155,-2.29415,0,-225.88,0,1538,1676,1.92076,,,,,
42.821,-7.50584,-2.05255,-7.29265,-2.27227,0,-226.69,0,1499,1676,1.72489,,,,,
42.84,-7.52351,-2.02738,-7.31503,-2.24836,0,-227.5,0,1493,1676,1.68067,,,,,
42.861,-7.5424,-2.00023,-7.33861,-2.22241,0,-228.44,0,1493,1679,1.89075,,,,,
42.881,-7.56188,-1.97059,-7.36932,-2.18728,0,-229.75,0,1493,1680,1.68067,,,,,
42.911,-7.58678,-1.93042,-7.39188,-2.16053,0,-230.56,0,1492,1688,1.89075,,,,,
42.931,-7.60568,-1.90061,-7.41096,-2.13715,0,-231.44,0,1493,1699,1.72489,,,,,
42.95,-7.62074,-1.87398,-7.43099,-2.11189,0,-232.44,0,1491,1709,1.68067,,,,,
42.971,-7.63615,-1.8451,-7.44911,-2.08824,0,-233.25,0,1493,1710,1.72489,,,,,
42.99,-7.65048,-1.81858,-7.46824,-2.06254,0,-234.06,0,1493,1714,1.68067,,,,,
43.011,-7.66577,-1.79006,-7.49084,-2.03103,0,-235.38,0,1497,1718,1.47783,,,,,
43.04,-7.68204,-1.75407,-7.5076,-2.00664,0,-236.38,0,1497,1721,1.56062,,,,,
43.061,-7.69394,-1.72639,-7.53009,-1.97247,0,-237.81,0,1511,1720,1.56476,,,,,
43.09,-7.70938,-1.68765,-7.55289,-1.93582,0,-239.19,0,1591,1725,1.54513,,,,,
43.121,-7.72527,-1.64676,-7.57356,-1.90069,0,-240.69,0,1633,1731,1.56476,,,,,
43.15,-7.73831,-1.60722,-7.59322,-1.86517,0,-242.12,0,1636,1737,1.41806,,,,,
