secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
8.52,10.6511,16.6157,10.5047,16.3524,0,-299.19,0,1686,1520,4
8.67,10.8877,17.0296,10.737,16.7659,0,-299.88,0,1668,1524,4
8.82,11.1228,17.4307,10.9694,17.1684,0,-300.5,0,1697,1528,4
8.969,11.3634,17.8262,11.2171,17.5831,0,-301.38,0,1698,1518,4
9.129,11.6131,18.2359,11.4683,17.9979,0,-301.25,0,1694,1519,4
9.298,11.8661,18.6571,11.7248,18.4224,0,-301.19,0,1698,1511,4
9.469,12.1244,19.0841,11.9655,18.8222,0,-301.31,0,1700,1519,4
9.638,12.3732,19.479,12.2103,19.2194,0,-302.12,0,1700,1511,4
9.798,12.6232,19.881,12.4764,19.6439,0,-301.75,0,1700,1510,4
9.978,12.8768,20.2995,12.7301,20.0595,0,-301.38,0,1702,1514,4
10.158,13.1319,20.7079,12.9704,20.4475,0,-301.81,0,1702,1510,4
10.328,13.3713,21.0962,13.2214,20.852,0,-301.75,0,1701,1504,4
10.508,13.613,21.4883,13.4648,21.2458,0,-301.5,0,1698,1498,4
10.688,13.8447,21.8773,13.696,21.6293,0,-300.75,0,1698,1498,4
10.888,14.094,22.3038,13.9491,22.0566,0,-300.38,0,1700,1507,4
11.088,14.3407,22.7328,14.1956,22.4801,0,-300.06,0,1701,1509,4
11.288,14.5838,23.1575,14.4413,22.9087,0,-299.69,0,1696,1495,4
11.488,14.824,23.5874,14.6817,23.3332,0,-299.31,0,1699,1508,4
11.688,15.0611,24.01,14.9196,23.7578,0,-299.31,0,1693,1504,4
11.888,15.2963,24.4305,15.1543,24.1763,0,-299.19,0,1692,1521,4
12.088,15.5283,24.8471,15.3878,24.5949,0,-299.19,0,1692,1520,4
12.288,15.7614,25.2597,15.6172,25.005,0,-299.56,0,1688,1594,4
12.508,16.0267,25.6712,15.8697,25.4272,0,-303.12,0,1678,1584,3.74842
12.728,16.3293,26.0486,16.1481,25.8166,0,-308.31,0,1677,1558,4
12.948,16.6503,26.4014,16.4567,26.1829,0,-311.81,0,1489,1558,3.87109
13.189,16.985,26.7338,16.7729,26.5184,0,-314.94,0,1604,1582,3.48644
13.469,17.3575,27.0445,17.1282,26.8472,0,-319.81,0,1609,1599,3.04049
13.789,17.7669,27.3138,17.5206,27.1451,0,-326.12,0,1548,1640,2.51093
14.179,18.2101,27.5032,17.9422,27.3795,0,-336.56,0,1550,1688,1.84736
14.569,18.5583,27.5368,18.261,27.4778,0,-350.81,0,1564,1755,1.52848
15.158,18.8742,27.4276,18.5715,27.4767,0,-11.62,0,1568,1775,1.69879
16.84,19.196,27.0776,18.9577,27.2693,0,-40.06,0,1653,1648,3.38415
17.458,19.4792,26.6767,19.2961,26.9107,0,-52.62,0,1654,1568,4
17.918,19.7459,26.2629,19.5753,26.5145,0,-56.06,0,1654,1508,3.81866
18.348,20.0106,25.8513,19.846,26.1054,0,-57.06,0,1654,1426,3.41261
18.768,20.3227,25.4784,20.1306,25.7126,0,-50,0,1648,1430,3.37128
19.188,20.6789,25.1492,20.4689,25.3529,0,-43.88,0,1682,1474,4
19.518,21.0596,24.8309,20.8277,25.029,0,-40.25,0,1670,1462,4
19.828,21.4546,24.5385,21.2116,24.7225,0,-36.81,0,1666,1470,4
20.128,21.8412,24.2892,21.5994,24.4502,0,-33.31,0,1660,1458,4
20.448,22.2575,24.0588,22.0041,24.2049,0,-29.56,0,1610,1476,4
20.808,22.6812,23.8289,22.4203,23.9756,0,-29.62,0,1555,1554,4
21.238,23.0975,23.555,22.8496,23.7143,0,-33.12,0,1620,1586,4
21.729,23.4808,23.2525,23.2427,23.4335,0,-37.5,0,1652,1548,4
22.199,23.8429,22.9445,23.6097,23.1393,0,-40,0,1652,1526,4
